node	American	AsianAmerican	AsianI	AsianII	Cosmopolitan	Sylvatic
n48	2.8793318248484085e-10	0.9999999992891763	1.0220515474876943e-10	8.9741974945856e-11	1.0073961245050026e-10	1.3020387473340478e-10
n61	3.38461731115307e-10	0.9999999991644359	1.2014083721315296e-10	1.054905305868318e-10	1.1841811120076986e-10	1.530529703449824e-10
FJ898461	0.0	1.0	0.0	0.0	0.0	0.0
n67	3.946531677280546e-09	0.9999999902571541	1.400866261111168e-09	1.2300407471243236e-09	1.380778930242944e-09	1.784628335315619e-09
n69	1.9761853801351052e-08	0.9999999512136951	7.014694549823129e-09	6.159303257164134e-09	6.914109294632487e-09	8.936343892862848e-09
n71	4.956252726447655e-11	0.9999999998776444	1.7592782204158147e-11	1.5447469588733938e-11	1.734051541264643e-11	2.2412259107213576e-11
n81	2.931344725002158e-09	0.9999999927633572	1.0405141173911339e-09	9.13630942424153e-10	1.025593955538913e-09	1.3255590692285076e-09
n88	2.0801130963850134e-09	0.999999994864802	7.383597787384755e-10	6.483221411625901e-10	7.277722747153976e-10	9.406306792975769e-10
EU920833	0.0	1.0	0.0	0.0	0.0	0.0
FJ898460	0.0	1.0	0.0	0.0	0.0	0.0
EU677145	0.0	1.0	0.0	0.0	0.0	0.0
n92	7.135108736603758e-10	0.9999999982385479	2.5326879183585487e-10	2.2238449349614799e-10	2.49637114664783e-10	3.2265083035328475e-10
EU920849	0.0	1.0	0.0	0.0	0.0	0.0
FM210234	0.0	1.0	0.0	0.0	0.0	0.0
FM210217	0.0	1.0	0.0	0.0	0.0	0.0
FM210236	0.0	1.0	0.0	0.0	0.0	0.0
FM210208	0.0	1.0	0.0	0.0	0.0	0.0
FM210202	0.0	1.0	0.0	0.0	0.0	0.0
EU482664	0.0	1.0	0.0	0.0	0.0	0.0
n208	7.94039760061367e-12	3.875598220078153e-12	0.9999999999793402	2.474834461192827e-12	2.778118763824023e-12	3.5906612971853676e-12
n278	7.52321187442742e-10	3.671975638543385e-10	0.9999999980425837	2.3448075199973765e-10	2.6321573709300453e-10	3.402009202403695e-10
FJ639831	0.0	0.0	1.0	0.0	0.0	0.0
FJ196851	0.0	0.0	1.0	0.0	0.0	0.0
GQ868544	0.0	0.0	1.0	0.0	0.0	0.0
AF100464	0.0	0.0	1.0	0.0	0.0	0.0
KF041233	0.0	0.0	0.0	0.0	1.0	0.0
KF360005	0.0	0.0	0.0	0.0	1.0	0.0
n124	1.494734396360949e-09	0.999999996309933	5.305729578299724e-10	4.658734210184187e-10	5.22964954946664e-10	6.759214357439985e-10
n126	9.235318067515553e-14	0.9999999999997721	3.278181083884722e-14	2.8784305979587e-14	3.231174520941509e-14	4.176226534255922e-14
JX669488	0.0	1.0	0.0	0.0	0.0	0.0
AF489932	0.0	1.0	0.0	0.0	0.0	0.0
n146	2.1952340700466777e-10	0.9999999994580602	7.792232763957448e-11	6.842026306738382e-11	7.680498216501306e-11	9.92688579343953e-11
JX669483	0.0	1.0	0.0	0.0	0.0	0.0
FJ898465	0.0	1.0	0.0	0.0	0.0	0.0
EU687220	0.0	1.0	0.0	0.0	0.0	0.0
n157	2.9974774102696816e-11	0.9999999999260009	1.0639886654560299e-11	9.342429390449063e-12	1.0487318968719232e-11	1.3554643819612969e-11
EU482587	0.0	1.0	0.0	0.0	0.0	0.0
n162	1.7461695741622488e-11	0.9999999999568921	6.198227311096434e-12	5.442398296137152e-12	6.1093495600570894e-12	7.896208506967554e-12
n165	7.190247308285232e-10	0.9999999982249357	2.552259980886034e-10	2.2410303259458952e-10	2.5156625610458846e-10	3.2514420594071683e-10
n27	1.956626610949617e-10	0.9999999995169655	6.945268476244286e-11	6.098343191392339e-11	6.845678736863808e-11	8.847898806020489e-11
n32	8.127071643062084e-11	0.999999999799366	2.8847964231327417e-11	2.5330163528937927e-11	2.843430689766465e-11	3.675075616608978e-11
n49	1.6551794977719672e-09	0.9999999959138401	5.875247696249136e-10	5.158803710571521e-10	5.79100122127606e-10	7.484749834296964e-10
n52	9.581069121842188e-10	0.9999999976347109	3.400909349196291e-10	2.986193038491297e-10	3.3521429585374456e-10	4.33257574895214e-10
n62	1.7297234017076531e-09	0.999999995729813	6.139849753281076e-10	5.391139459498785e-10	6.051809090942963e-10	7.821838635470201e-10
FJ898438	0.0	1.0	0.0	0.0	0.0	0.0
n68	7.277723344463281e-09	0.9999999820334047	2.583310593869333e-09	2.2682945411339672e-09	2.546267932428346e-09	3.2909988717148335e-09
GQ868553	0.0	1.0	0.0	0.0	0.0	0.0
KJ189305	0.0	1.0	0.0	0.0	0.0	0.0
EU482607	0.0	1.0	0.0	0.0	0.0	0.0
n72	2.484031042398743e-10	0.9999999993867644	8.817350431726529e-11	7.742138285274325e-11	8.69091649551146e-11	1.1232830613241415e-10
n76	6.83418895161146e-12	0.9999999999831284	2.4258730214901634e-12	2.130055342624678e-12	2.3910878921885838e-12	3.090431865062602e-12
n82	1.985065278001619e-09	0.9999999950994475	7.046214756274085e-10	6.186979802291072e-10	6.945177525878106e-10	8.976498942012759e-10
GQ868555	0.0	1.0	0.0	0.0	0.0	0.0
AY702039	0.0	1.0	0.0	0.0	0.0	0.0
AF208496	0.0	1.0	0.0	0.0	0.0	0.0
n93	1.3820843898140283e-10	0.9999999996588033	4.905865580263162e-11	4.307630736178842e-11	4.835519289656083e-11	6.249809112286461e-11
FJ898451	0.0	1.0	0.0	0.0	0.0	0.0
n209	4.2261865872508763e-10	2.0627432074688323e-10	0.9999999989004157	1.3172025799754717e-10	1.4786222111290354e-10	1.9110887611412375e-10
n211	1.0376863319305173e-11	5.064803430899392e-12	0.9999999999730009	3.2342233013268104e-12	3.630568662552989e-12	4.692435238247008e-12
n279	1.4226273349458028e-09	6.943647213238253e-10	0.9999999962985574	4.4339935240606635e-10	4.977367497109281e-10	6.433144999581732e-10
GQ868620	0.0	0.0	1.0	0.0	0.0	0.0
n125	2.1322085477981382e-09	0.9999999947361934	7.568516511494151e-10	6.645590634067147e-10	7.459989880816778e-10	9.641883310119006e-10
EU569714	0.0	1.0	0.0	0.0	0.0	0.0
EU482729	0.0	1.0	0.0	0.0	0.0	0.0
n128	5.109226032694116e-11	0.999999999873868	1.8135778336192132e-11	1.5924251267666602e-11	1.7875725403157037e-11	2.310400699928286e-11
n138	1.2652507041954362e-09	0.9999999968764617	4.4911511379933514e-10	3.9434877222638783e-10	4.4267515294136453e-10	5.72148519922979e-10
n147	1.4040618695151409e-08	0.9999999653377709	4.983877141641935e-09	4.376129351575981e-09	4.91241222601799e-09	6.349191649209252e-09
n148	1.7537790249121201e-09	0.9999999956704265	6.225237921152977e-10	5.46611515755109e-10	6.135972859007481e-10	7.930618572652791e-10
n158	4.6454068640048345e-12	0.9999999999885318	1.648939949571829e-12	1.4478636425476166e-12	1.6252954352677943e-12	2.100660883149264e-12
EU482740	0.0	1.0	0.0	0.0	0.0	0.0
n163	9.530032712987757e-10	0.9999999976473106	3.382793395974876e-10	2.970286194808973e-10	3.334286773972364e-10	4.3094969980836986e-10
n164	4.244603281766266e-10	0.9999999989521301	1.506670163946441e-10	1.3229426288420963e-10	1.4850656875359178e-10	1.919416821717623e-10
GQ398314	0.0	1.0	0.0	0.0	0.0	0.0
GQ398308	0.0	1.0	0.0	0.0	0.0	0.0
n28	2.978630430771271e-09	0.9999999926466224	1.0572987159352472e-09	9.283687805080021e-10	1.042137876015601e-09	1.346941745783915e-09
n29	1.2786060188046358e-09	0.9999999968434913	4.538557344689365e-10	3.985113084742409e-10	4.473477968036471e-10	5.78187815899201e-10
n33	8.125241374658454e-10	0.9999999979941127	2.8841467485665444e-10	2.532445901444587e-10	2.842790331027431e-10	3.67424796612459e-10
n35	1.3149627425825578e-10	0.9999999996753737	4.667609666752885e-11	4.09842840902128e-11	4.600679780337163e-11	5.946283882140878e-11
n50	7.24399533022415e-10	0.9999999982116669	2.5713384519823496e-10	2.257782315406108e-10	2.534467461729371e-10	3.275747006323357e-10
KJ189370	0.0	1.0	0.0	0.0	0.0	0.0
n53	1.0014586558626534e-10	0.9999999997527688	3.55479128920217e-11	3.1213101882923314e-11	3.503818351402208e-11	4.5286130710374045e-11
GQ868604	0.0	1.0	0.0	0.0	0.0	0.0
n63	1.6252907885890405e-09	0.9999999959876268	5.769154326915339e-10	5.065647660702229e-10	5.686429148208647e-10	7.349592583131519e-10
FJ898439	0.0	1.0	0.0	0.0	0.0	0.0
JN819408	0.0	1.0	0.0	0.0	0.0	0.0
FJ898466	0.0	1.0	0.0	0.0	0.0	0.0
n73	3.144757141913148e-10	0.9999999992236505	1.116267279661151e-10	9.801465541583752e-11	1.1002608764759243e-10	1.422064527051156e-10
FJ639733	0.0	1.0	0.0	0.0	0.0	0.0
n77	5.3826667854425207e-11	0.9999999998671175	1.9106387357635574e-11	1.6776501535265242e-11	1.8832416647366023e-11	2.4340510732913343e-11
FJ639732	0.0	1.0	0.0	0.0	0.0	0.0
GU131947	0.0	1.0	0.0	0.0	0.0	0.0
GQ868558	0.0	1.0	0.0	0.0	0.0	0.0
n94	1.1866359830356862e-10	0.9999999997070538	4.212099252680112e-11	3.698464197159572e-11	4.151701030746153e-11	5.365988093347438e-11
EU687216	0.0	1.0	0.0	0.0	0.0	0.0
n210	7.606176169286744e-10	3.712469363122364e-10	0.9999999980209977	2.370665531937554e-10	2.6611842126411344e-10	3.4395257976150775e-10
FJ639704	0.0	0.0	1.0	0.0	0.0	0.0
n212	1.1012557095633766e-11	5.3750767688319225e-12	0.9999999999713474	3.432354042827994e-12	3.852979793190595e-12	4.979897044863377e-12
FJ810411	0.0	0.0	1.0	0.0	0.0	0.0
n280	1.263475321554394e-10	6.166848253229084e-11	0.9999999996712644	3.937954273735413e-11	4.420539971660333e-11	5.7134568887376395e-11
FJ687442	0.0	0.0	1.0	0.0	0.0	0.0
EU677144	0.0	1.0	0.0	0.0	0.0	0.0
EU482554	0.0	1.0	0.0	0.0	0.0	0.0
n129	4.086946551862829e-10	0.999999998991051	1.4507081163008418e-10	1.2738047483694812e-10	1.429906092057472e-10	1.8481241803691184e-10
EU482565	0.0	1.0	0.0	0.0	0.0	0.0
EU482728	0.0	1.0	0.0	0.0	0.0	0.0
EU569719	0.0	1.0	0.0	0.0	0.0	0.0
KC294201	0.0	1.0	0.0	0.0	0.0	0.0
JX669484	0.0	1.0	0.0	0.0	0.0	0.0
n149	2.8296194763713776e-09	0.9999999930144875	1.004405584541804e-09	8.819255841351163e-10	9.900031909210311e-10	1.2795587388197546e-09
JX669486	0.0	1.0	0.0	0.0	0.0	0.0
n159	2.2828655989932437e-09	0.9999999943642647	8.103290833040076e-10	7.1151530928671e-10	7.987095955196696e-10	1.032315705745948e-09
n160	8.902005220752067e-10	0.9999999978023523	3.1598679016761784e-10	2.774544853060383e-10	3.114557857596378e-10	4.0255018981702133e-10
GQ398302	0.0	1.0	0.0	0.0	0.0	0.0
EU482561	0.0	1.0	0.0	0.0	0.0	0.0
GQ398297	0.0	1.0	0.0	0.0	0.0	0.0
GQ398296	0.0	1.0	0.0	0.0	0.0	0.0
FJ850065	0.0	1.0	0.0	0.0	0.0	0.0
GQ199898	0.0	1.0	0.0	0.0	0.0	0.0
n30	1.3863842797737727e-09	0.9999999965774181	4.921128528248031e-10	4.321032477989467e-10	4.850563378857134e-10	6.269253287801573e-10
GU369819	0.0	1.0	0.0	0.0	0.0	0.0
n34	1.3453918811632485e-09	0.9999999966786163	4.775621351640054e-10	4.1932688497292924e-10	4.707142661807336e-10	6.0838849642327e-10
FJ850061	0.0	1.0	0.0	0.0	0.0	0.0
n36	6.457647730443116e-11	0.9999999998405793	2.292215436606464e-11	2.0126963340361116e-11	2.2593468529489188e-11	2.9201592845636616e-11
FJ873808	0.0	1.0	0.0	0.0	0.0	0.0
n51	5.546907735734058e-10	0.9999999986306287	1.9689379272487737e-10	1.7288401800422165e-10	1.940704891232709e-10	2.508321110295425e-10
EU482634	0.0	1.0	0.0	0.0	0.0	0.0
n54	7.384779654711688e-11	0.9999999998176912	2.6213114476137494e-11	2.3016614654641088e-11	2.5837238835338523e-11	3.3394099172522406e-11
EU482687	0.0	1.0	0.0	0.0	0.0	0.0
n64	6.847326014084804e-10	0.9999999983095931	2.4305361710842644e-10	2.1341498548346661e-10	2.3956841758502363e-10	3.096372467051865e-10
GQ868515	0.0	1.0	0.0	0.0	0.0	0.0
n74	5.3040788903430375e-11	0.9999999998690577	1.882743069447135e-11	1.653156162065721e-11	1.85574600054361e-11	2.3985134934931675e-11
HQ332189	0.0	1.0	0.0	0.0	0.0	0.0
n78	4.833531304211265e-10	0.999999998806741	1.7157168571772463e-10	1.5064975889862058e-10	1.691114814039329e-10	2.185731074905366e-10
FJ024473	0.0	1.0	0.0	0.0	0.0	0.0
n95	9.329412647617293e-11	0.9999999997696838	3.311581024236596e-11	2.9077576570255226e-11	3.2640955321682745e-11	4.218776263380331e-11
FJ898453	0.0	1.0	0.0	0.0	0.0	0.0
GU131927	0.0	0.0	1.0	0.0	0.0	0.0
FJ639710	0.0	0.0	1.0	0.0	0.0	0.0
n213	2.983235063202281e-12	1.4560757637788755e-12	0.999999999992238	9.2980393572246e-13	1.043748905639119e-12	1.3490239683991295e-12
n274	6.971096367740164e-10	3.402495697787105e-10	0.9999999981862352	2.1727261518801234e-10	2.438987894277197e-10	3.152341631439162e-10
n281	1.0182345198687945e-09	4.969861827222162e-10	0.9999999973507211	3.173596595657465e-10	3.5625123172701357e-10	4.604473813337058e-10
n283	1.6114365963127612e-10	7.865199097783054e-11	0.9999999995807308	5.0224674143192556e-11	5.637957278843587e-11	7.286943690075639e-11
n130	1.5587502767785235e-16	0.9999999999999998	5.5329612196129454e-17	4.858256595447074e-17	5.453622866063578e-17	7.048695257241362e-17
EU677143	0.0	1.0	0.0	0.0	0.0	0.0
KC294222	0.0	1.0	0.0	0.0	0.0	0.0
FJ850072	0.0	1.0	0.0	0.0	0.0	0.0
GQ398291	0.0	1.0	0.0	0.0	0.0	0.0
GQ398286	0.0	1.0	0.0	0.0	0.0	0.0
EU482588	0.0	1.0	0.0	0.0	0.0	0.0
GQ398285	0.0	1.0	0.0	0.0	0.0	0.0
n31	3.2249999773138557e-09	0.9999999920384074	1.1447503858416662e-09	1.0051563514383186e-09	1.1283355571029903e-09	1.458350473667667e-09
KJ189308	0.0	1.0	0.0	0.0	0.0	0.0
FJ850121	0.0	1.0	0.0	0.0	0.0	0.0
GQ199897	0.0	1.0	0.0	0.0	0.0	0.0
n37	5.378398425163198e-12	0.9999999999867223	1.9091236327833906e-12	1.6763198064024411e-12	1.8817482871528604e-12	2.4321209135149244e-12
FJ744704	0.0	1.0	0.0	0.0	0.0	0.0
EU482693	0.0	1.0	0.0	0.0	0.0	0.0
EU482603	0.0	1.0	0.0	0.0	0.0	0.0
n55	2.8413166258637238e-11	0.9999999999298562	1.0085576206623634e-11	8.855713094649343e-12	9.940956900781805e-12	1.2848482097105213e-11
EU596500	0.0	1.0	0.0	0.0	0.0	0.0
GU131959	0.0	1.0	0.0	0.0	0.0	0.0
GQ868497	0.0	1.0	0.0	0.0	0.0	0.0
n75	1.2806528926271876e-10	0.9999999996838438	4.545822955897484e-11	3.991492707185212e-11	4.480639396039991e-11	5.791134157223496e-11
FJ850106	0.0	1.0	0.0	0.0	0.0	0.0
n79	1.1060792930515876e-10	0.9999999997269409	3.9261541283696486e-11	3.4473880137240394e-11	3.869856136758623e-11	5.0017093714193196e-11
JN819407	0.0	1.0	0.0	0.0	0.0	0.0
n96	2.736284497548273e-12	0.999999999993245	9.712752732947116e-13	8.528352748528366e-13	9.573479425277332e-13	1.2373525026852015e-12
EU920842	0.0	1.0	0.0	0.0	0.0	0.0
n214	7.52857643247785e-10	3.674594005113611e-10	0.9999999980411882	2.346479526085743e-10	2.634034276864627e-10	3.4044350646762206e-10
n216	5.3180018447833346e-12	2.5956431303165174e-12	0.9999999999861633	1.6574956182470845e-12	1.8606172454011054e-12	2.40480947716625e-12
n275	2.7543416754308434e-11	1.344356067756842e-11	0.9999999999283365	8.584632708731145e-12	9.636656343135203e-12	1.2455179892288892e-11
GU131924	0.0	0.0	1.0	0.0	0.0	0.0
n282	1.163311209236426e-09	5.677961077875015e-10	0.9999999969732551	3.625766384151474e-10	4.0700942964074757e-10	5.260513069602866e-10
GQ868638	0.0	0.0	1.0	0.0	0.0	0.0
n284	5.709296796894135e-10	2.7866287832023353e-10	0.9999999985145347	1.7794530164382991e-10	1.997520194513455e-10	2.5817537198852377e-10
GQ868622	0.0	0.0	1.0	0.0	0.0	0.0
EU677146	0.0	1.0	0.0	0.0	0.0	0.0
n132	4.471475013303136e-10	0.9999999988961221	1.5872008628736751e-10	1.393653191173955e-10	1.5644416389763237e-10	2.0220086045008822e-10
n135	3.442510308837833e-09	0.9999999915014369	1.2219581494659044e-09	1.0729491864066094e-09	1.2044362215439805e-09	1.5567090154465753e-09
n136	8.502785474867146e-10	0.9999999979009081	3.018160316760775e-10	2.650117483752291e-10	2.9748822490542785e-10	3.844974050230914e-10
KJ189309	0.0	1.0	0.0	0.0	0.0	0.0
GQ199894	0.0	1.0	0.0	0.0	0.0	0.0
n38	9.142454481760044e-10	0.9999999977429923	3.245218098963153e-10	2.849487210766111e-10	3.1986841995445776e-10	4.1342334628681124e-10
n39	2.5351096857490415e-10	0.9999999993741548	8.998659880082636e-11	7.901338357049735e-11	8.869626107623545e-11	1.146380910703432e-10
n56	1.4729423241335182e-09	0.9999999963637312	5.228376141815613e-10	4.590813466108248e-10	5.153405301001104e-10	6.660670236265932e-10
n57	7.215397928162559e-11	0.9999999998218727	2.561187479184098e-11	2.2488691803614426e-11	2.5244620459731397e-11	3.2628152124828735e-11
GQ868641	0.0	1.0	0.0	0.0	0.0	0.0
EU482605	0.0	1.0	0.0	0.0	0.0	0.0
n80	3.3539261829899727e-10	0.9999999991720125	1.1905142074636947e-10	1.0453396058301929e-10	1.173443161174325e-10	1.5166511231059792e-10
FJ850108	0.0	1.0	0.0	0.0	0.0	0.0
n97	1.3124527098043967e-11	0.9999999999675995	4.658700020205635e-12	4.0906052294645815e-12	4.5918978911805234e-12	5.934933471236373e-12
n106	3.2448870737810596e-10	0.9999999991989313	1.1518095366987969e-10	1.0113546898774793e-10	1.1352934852361165e-10	1.4673434525069967e-10
n215	4.324528799847524e-09	2.1107426809547265e-09	0.9999999887482863	1.3478535258053537e-09	1.5130293478786617e-09	1.955559276902699e-09
FJ744724	0.0	0.0	1.0	0.0	0.0	0.0
n217	7.26761301367691e-14	3.547221370608222e-14	0.9999999999998109	2.265143389730386e-14	2.5427306159010328e-14	3.2864269629412016e-14
n226	3.48935222926908e-11	1.7031045508270062e-11	0.9999999999092127	1.0875487070783124e-11	1.2208248741819217e-11	1.5778910115175676e-11
n276	1.4261398445197123e-11	6.960791286542085e-12	0.9999999999628942	4.444941187107294e-12	4.989656766798539e-12	6.449028627603146e-12
GU131932	0.0	0.0	1.0	0.0	0.0	0.0
JN368476	0.0	0.0	1.0	0.0	0.0	0.0
JF730047	0.0	0.0	1.0	0.0	0.0	0.0
GQ868623	0.0	0.0	1.0	0.0	0.0	0.0
FJ639706	0.0	0.0	1.0	0.0	0.0	0.0
n133	1.3965223204373972e-09	0.9999999965523899	4.957114655513151e-10	4.352630357170445e-10	4.886033493091527e-10	6.315097680074013e-10
EU482556	0.0	1.0	0.0	0.0	0.0	0.0
EU596490	0.0	1.0	0.0	0.0	0.0	0.0
EU529706	0.0	1.0	0.0	0.0	0.0	0.0
n137	3.133881520849369e-09	0.9999999922633523	1.1124068543908853e-09	9.767568798436488e-10	1.0964558066966492e-09	1.4171465527127495e-09
EU482721	0.0	1.0	0.0	0.0	0.0	0.0
FJ850120	0.0	1.0	0.0	0.0	0.0	0.0
FJ744744	0.0	1.0	0.0	0.0	0.0	0.0
n40	3.399328873399121e-10	0.9999999991608041	1.2066304083101245e-10	1.0594905524838902e-10	1.1893282682556124e-10	1.5371822969136507e-10
FJ850066	0.0	1.0	0.0	0.0	0.0	0.0
JF357906	0.0	1.0	0.0	0.0	0.0	0.0
FJ205885	0.0	1.0	0.0	0.0	0.0	0.0
n58	8.630458666252672e-11	0.9999999997869389	3.0634793667230484e-11	2.6899102031731605e-11	3.019551459144967e-11	3.902708084476342e-11
JN819424	0.0	1.0	0.0	0.0	0.0	0.0
HQ332188	0.0	1.0	0.0	0.0	0.0	0.0
HQ332186	0.0	1.0	0.0	0.0	0.0	0.0
n98	7.799772576116303e-12	0.9999999999807446	2.7686179004017517e-12	2.4310049611807278e-12	2.728918076544944e-12	3.5270704219829206e-12
GQ199892	0.0	1.0	0.0	0.0	0.0	0.0
n107	6.377988072785653e-10	0.9999999984254592	2.2639393359922408e-10	1.9878682994900487e-10	2.2314762095895875e-10	2.884137051914307e-10
GQ199890	0.0	1.0	0.0	0.0	0.0	0.0
FJ639707	0.0	0.0	1.0	0.0	0.0	0.0
EU687249	0.0	0.0	1.0	0.0	0.0	0.0
n218	1.5585225472404546e-10	7.606932944478702e-11	0.9999999995944981	4.8575468162433195e-11	5.4528261053286506e-11	7.0476654603978e-11
EU482468	0.0	0.0	1.0	0.0	0.0	0.0
EU482784	0.0	0.0	1.0	0.0	0.0	0.0
n227	1.3883330274316053e-11	6.776261442593007e-12	0.9999999999638778	4.327106264344196e-12	4.857381491383092e-12	6.278065557847621e-12
n270	6.94478479179277e-10	3.3896533815659005e-10	0.9999999981930812	2.1645254548674358e-10	2.4297822239163594e-10	3.140443492054434e-10
n277	8.546715798378151e-11	4.171533744500181e-11	0.9999999997776285	2.6638095284060727e-11	2.990252216930615e-11	3.8648394172235696e-11
FJ639718	0.0	0.0	1.0	0.0	0.0	0.0
KF955364	0.0	1.0	0.0	0.0	0.0	0.0
EU482552	0.0	1.0	0.0	0.0	0.0	0.0
EU596489	0.0	1.0	0.0	0.0	0.0	0.0
EU482551	0.0	1.0	0.0	0.0	0.0	0.0
n41	5.7380574762097985e-11	0.9999999998583439	2.0367886995595985e-11	1.7884170411481222e-11	2.0075827363263483e-11	2.5947593479776563e-11
EU482635	0.0	1.0	0.0	0.0	0.0	0.0
n59	2.5732125827605735e-10	0.9999999993647481	9.133910442446877e-11	8.020096091030376e-11	9.002937282287658e-11	1.163611105523824e-10
HQ705625	0.0	1.0	0.0	0.0	0.0	0.0
n99	8.116395919715971e-17	0.9999999999999999	2.881006953828689e-17	2.5296889819781243e-17	2.839695558500124e-17	3.6702480363584125e-17
JX669476	0.0	1.0	0.0	0.0	0.0	0.0
EU920850	0.0	1.0	0.0	0.0	0.0	0.0
EU920846	0.0	1.0	0.0	0.0	0.0	0.0
n219	2.429903625064228e-11	1.1860023437028597e-11	0.9999999999367778	7.573435904798479e-12	8.501540092341515e-12	1.0988065511649246e-11
EU660413	0.0	0.0	1.0	0.0	0.0	0.0
n228	1.2535575954153288e-11	6.118441203979042e-12	0.9999999999673846	3.9070430629117465e-12	4.385840675142393e-12	5.66860876249158e-12
n268	5.048527768443006e-10	2.464116561604005e-10	0.999999998686456	1.5735069108713218e-10	1.7663359479774907e-10	2.2829528416200389e-10
n271	1.3958731484559083e-10	6.813063730199744e-11	0.9999999996368165	4.350607041372122e-11	4.883762225387523e-11	6.312162113334927e-11
FJ410221	0.0	0.0	1.0	0.0	0.0	0.0
KF955402	0.0	0.0	1.0	0.0	0.0	0.0
GQ868631	0.0	0.0	1.0	0.0	0.0	0.0
n42	3.0324293153315046e-11	0.9999999999251382	1.0763952412969233e-11	9.451366226464248e-12	1.060960572080347e-11	1.3712696928639513e-11
FJ882594	0.0	1.0	0.0	0.0	0.0	0.0
FJ850050	0.0	1.0	0.0	0.0	0.0	0.0
FJ744708	0.0	1.0	0.0	0.0	0.0	0.0
n100	1.977559540528165e-09	0.9999999951179769	7.019572288276552e-10	6.163586190673265e-10	6.91891709011639e-10	8.942557869527067e-10
n103	6.381990622517015e-10	0.9999999984244711	2.2653600864981507e-10	1.9891157997420574e-10	2.232876587640049e-10	2.8859470117089327e-10
JX567950	0.0	1.0	0.0	0.0	0.0	0.0
JX669477	0.0	1.0	0.0	0.0	0.0	0.0
n220	1.2112616983295408e-10	5.912000781588075e-11	0.9999999996848496	3.7752167376570965e-11	4.23785938851549e-11	5.4773459966523253e-11
EU482776	0.0	0.0	1.0	0.0	0.0	0.0
n229	2.9509614126708247e-12	1.4403234414335221e-12	0.999999999992322	9.197450008250979e-13	1.0324572753419651e-12	1.3344297687493243e-12
n265	4.90825343564723e-10	2.395650600344843e-10	0.9999999987229532	1.5297867131828598e-10	1.7172579577276417e-10	2.2195205498013812e-10
n269	1.349243603682558e-09	6.585471372969816e-10	0.9999999964894898	4.205273759439358e-10	4.720618740893236e-10	6.101302518961335e-10
FM210214	0.0	0.0	1.0	0.0	0.0	0.0
n272	7.366200840962314e-11	3.5953407252258245e-11	0.9999999998083435	2.2958708878598494e-11	2.5772236862285263e-11	3.331008546082573e-11
EU482661	0.0	0.0	1.0	0.0	0.0	0.0
n43	2.019515704099568e-11	0.9999999999501442	7.16850045812046e-12	6.29435364677386e-12	7.0657097460241706e-12	9.1322843546373e-12
FJ906956	0.0	1.0	0.0	0.0	0.0	0.0
HM181971	0.0	1.0	0.0	0.0	0.0	0.0
GU131881	0.0	1.0	0.0	0.0	0.0	0.0
n104	2.3372542816528165e-10	0.9999999994229996	8.296349642025943e-11	7.284669775677024e-11	8.177386451260208e-11	1.0569103605294228e-10
JX669478	0.0	1.0	0.0	0.0	0.0	0.0
n221	1.207178786806972e-10	5.89207265528319e-11	0.9999999996859119	3.762491266407051e-11	4.223574445012151e-11	5.458883001319714e-11
FM210211	0.0	0.0	1.0	0.0	0.0	0.0
n230	3.16450301266742e-12	1.5445501422218408e-12	0.9999999999917666	9.863008758771205e-13	1.1071693937580118e-12	1.4309936433829516e-12
n264	1.6435200396117412e-09	8.021793946048453e-10	0.999999995723831	5.122463932256725e-10	5.750208100931e-10	7.432025566234065e-10
n266	1.3513945229413432e-10	6.595969712310201e-11	0.9999999996483894	4.211977666942018e-11	4.7281441942179425e-11	6.111029012424705e-11
EU482705	0.0	0.0	1.0	0.0	0.0	0.0
EU482669	0.0	0.0	1.0	0.0	0.0	0.0
EU482649	0.0	0.0	1.0	0.0	0.0	0.0
n273	7.164123897307812e-10	3.4967097645941176e-10	0.9999999981360127	2.2328882755118178e-10	2.506522724244029e-10	3.2396290085418266e-10
EU482451	0.0	0.0	1.0	0.0	0.0	0.0
n44	3.803167417724421e-12	0.9999999999906111	1.3499774882127963e-12	1.1853574922171041e-12	1.3306198627040805e-12	1.7197987733616897e-12
EU482762	0.0	1.0	0.0	0.0	0.0	0.0
n105	7.440818408834185e-10	0.9999999981630769	2.641203040126951e-10	2.3191274220622954e-10	2.6033302461065524e-10	3.3647507371571e-10
JX286525	0.0	1.0	0.0	0.0	0.0	0.0
n222	1.028962548265566e-10	5.02222384969351e-11	0.9999999997322809	3.2070333273079485e-11	3.6000466303952184e-11	4.652986140171192e-11
n224	8.176315128023175e-10	3.990746301484411e-10	0.999999997872657	2.5483643845290744e-10	2.860659581372084e-10	3.697343604244086e-10
n231	7.365129496816106e-11	3.594817816969212e-11	0.9999999998083713	2.295536975183658e-11	2.576848853452536e-11	3.3305240824378976e-11
n237	3.574613669842354e-15	1.7447194804498684e-15	0.9999999999999907	1.1141226851024578e-15	1.2506554216936707e-15	1.6164463799269613e-15
FJ024461	0.0	0.0	1.0	0.0	0.0	0.0
EU482676	0.0	0.0	1.0	0.0	0.0	0.0
n267	4.4077358827477585e-10	2.151354907017704e-10	0.9999999988531796	1.373787209045714e-10	1.5421411342041146e-10	1.9931856612790273e-10
EU482464	0.0	0.0	1.0	0.0	0.0	0.0
FJ410224	0.0	0.0	1.0	0.0	0.0	0.0
