node	Africa	Caribbean	Central America	Eastern Asia	Oceania	South America	South-eastern Asia	Southern Asia
KF955364.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482551	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EU596489	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482721	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482721.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482721.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FJ639706.1_FJ639706.3	3.6189800550713467e-13	5.963825952278033e-13	3.641814247665599e-13	1.0207732828943539e-12	3.416848582092405e-13	1.1732362696950486e-12	0.9999999999957508	3.9088645920559053e-13
FJ639706	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482451_FM210214.1	3.4053446958016357e-09	5.6117698258145685e-09	3.426830942050708e-09	9.605150709933325e-09	3.2151454327803196e-09	1.1039778741884676e-08	0.9999999600178628	3.678116790533671e-09
EU482464_FJ024461.1	2.277664811287623e-09	3.753432266948423e-09	2.29203588716388e-09	6.4244050847778975e-09	2.150450033573465e-09	7.383956048793656e-09	0.9999999732579474	2.460108427770365e-09
EU482776_EU482776.1	1.778653999441947e-09	2.931097359083366e-09	1.7898765337924412e-09	5.016889992525074e-09	1.6793105525712517e-09	5.766214103499138e-09	0.9999999791168313	1.9211262660026403e-09
EU482541_FM210211	1.4007718797338848e-08	2.3083740618773675e-08	1.4096101420054973e-08	3.951031750667835e-08	1.3225343434530969e-08	4.5411589725942925e-08	0.999999835535435	1.512975346345595e-08
EU660413	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482784_EU482784.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482468_EU482468.2	3.225605207467054e-11	5.315571723347321e-11	3.245957375597163e-11	9.098175637451407e-11	3.04544496289201e-11	1.0457081728909838e-10	0.9999999996212819	3.483979958870078e-11
KF955402.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KF955402	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ744741.1_FJ744741.2	6.556631294701436e-14	1.080486968146274e-13	0.9999999999991668	1.8493702506156244e-13	6.190422716259382e-14	2.1255927153236756e-13	1.2935426554063044e-13	7.081825133329959e-14
FJ744741	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
KF955364.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
KF955364.3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FJ639706.2_FJ639706.3	2.2898239568674782e-14	3.773469688228226e-14	2.304271751672198e-14	6.458701297417552e-14	2.161930052446674e-14	7.423374753472058e-14	0.999999999999731	2.4732415351385992e-14
FJ639706.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482669_FM210214.1	6.471740938017386e-08	1.0664976312450926e-07	6.512574812962817e-08	1.825425988210248e-07	6.110273754271389e-08	2.098072131100087e-07	0.9999992401531802	6.990134959745196e-08
EU482451_EU482661	7.146466409129269e-09	1.1776876686049624e-08	7.1915575087958e-09	2.0157397572055123e-08	6.747313675516497e-09	2.3168112185637602e-08	0.9999999160933691	7.718906730590307e-09
EU482642_FJ024461.1	8.937771522132401e-12	1.472882219522868e-11	8.994164979182216e-12	2.520997142723102e-11	8.438568736975783e-12	2.8975339903625207e-11	0.9999999998950618	9.653697479153469e-12
EU482464_EU482705	7.736856784690886e-09	1.2749798722139743e-08	7.785672991248369e-09	2.1822658813290066e-08	7.3047288828183076e-09	2.5082097317766535e-08	0.9999999091615982	8.356588066050967e-09
EU482776_EU482776.2	1.1876206676751541e-11	1.9571157761473798e-11	1.195114038360247e-11	3.349815222322498e-11	1.12128830020023e-11	3.85014457320205e-11	0.9999999998605617	1.2827504727924453e-11
EU482776.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482541_FJ410259	1.1561934658354398e-08	1.9053259461159807e-08	1.1634885445242835e-08	3.2611713295517876e-08	1.0916164069012649e-08	3.748260803487124e-08	0.999999864251376	1.2488059153123593e-08
FM210211	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482784.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482784	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482468_EU482468.1	2.550655920771725e-14	4.20330251732491e-14	2.566749452001596e-14	7.194406650933434e-14	2.4081937268711058e-14	8.268965267073878e-14	0.9999999999997007	2.7549664445514015e-14
EU482468.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ744741.1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FJ744741.2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FJ639706.3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ639706.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FM210214_FM210214.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482669	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482451_FJ410224	1.785228433287257e-09	2.9419315661227912e-09	1.7964924494603476e-09	5.03543390909086e-09	1.6855177835094079e-09	5.78752774469818e-09	0.9999999790396408	1.9282273196917132e-09
EU482661	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
0.981284	3.2647770514344566e-08	5.380124181801469e-08	3.285376376889506e-08	9.208664148454938e-08	3.0824289355807805e-08	1.0584072835227182e-07	0.9999996166826696	3.526289513374296e-08
0.947864	8.396364307692563e-12	1.3836620981877911e-11	8.44934172032701e-12	2.3682872600333645e-11	7.927400826447771e-12	2.722015316319188e-11	0.9999999999014183	9.068922913335702e-12
0.779648	1.026700435352266e-08	1.6919304910201513e-08	1.0331784692515088e-08	2.895921939318158e-08	9.69355971401695e-09	3.3284576608235196e-08	0.9999998794551469	1.1089403415675177e-08
