accession	id	country_code	serotype	genotype	year	Country ISO3	Continent	Country	Sub-region	Region	Int-region	Is Developed	Location
FM210218	DENV2_FM210218_AsianAmerican_VN_2002	VN	DENV2	AsianAmerican	2002.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ898451	DENV2_FJ898451_AsianAmerican_DO_2003	DO	DENV2	AsianAmerican	2003.0	DOM	Americas	Dominican Republic	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
GQ398263	DENV2_GQ398263_Cosmopolitan_ID_1975	ID	DENV2	Cosmopolitan	1975.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ868623	DENV2_GQ868623_Asian_I_KH_2005	KH	DENV2	AsianI	2005.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JX286525	DENV2_JX286525_AsianAmerican_BR_2010	BR	DENV2	AsianAmerican	2010.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
EF105379	DENV2_EF105379_Sylvatic_MY_1970	MY	DENV2	Sylvatic	1970.0	MYS	Asia	Malaysia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU687220	DENV2_EU687220_AsianAmerican_VE_1996	VE	DENV2	AsianAmerican	1996.0	VEN	Americas	Venezuela (Bolivarian Republic of)	Latin America and the Caribbean	Americas	South America	Developing	South America
GQ868552	DENV2_GQ868552_AsianAmerican_CO_1998	CO	DENV2	AsianAmerican	1998.0	COL	Americas	Colombia	Latin America and the Caribbean	Americas	South America	Developing	South America
EU482546	DENV2_EU482546_AsianAmerican_PR_1998	PR	DENV2	AsianAmerican	1998.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
GQ868631	DENV2_GQ868631_Asian_I_KH_2008	KH	DENV2	AsianI	2008.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
M84728	DENV2_M84728__Asian_I_TH_1984	TH	DENV2	AsianI	1984.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ467493	DENV2_FJ467493_Sylvatic_MY_2008	MY	DENV2	Sylvatic	2008.0	MYS	Asia	Malaysia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ410223	DENV2_FJ410223_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ410224	DENV2_FJ410224_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ410221	DENV2_FJ410221_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ398262	DENV2_GQ398262_Cosmopolitan_ID_1976	ID	DENV2	Cosmopolitan	1976.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482649.1	DENV2_EU482649_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ398257.1	DENV2_GQ398257_American_ID_1977	ID	DENV2	American	1977.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ410221.1	DENV2_FJ410221_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
KF041236.1	DENV2_KF041236_Cosmopolitan_PK_2008	PK	DENV2	Cosmopolitan	2008.0	PAK	Asia	Pakistan	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
EF105378.1	DENV2_EF105378_Sylvatic_GN_1981	GN	DENV2	Sylvatic	1981.0	GIN	Africa	Guinea	Sub-Saharan Africa	Africa	Western Africa	Developing	Africa
GQ868631.1	DENV2_GQ868631_Asian_I_KH_2008	KH	DENV2	AsianI	2008.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ410224.1	DENV2_FJ410224_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AY702039.1	DENV2_AY702039_AsianAmerican_CU_1997	CU	DENV2	AsianAmerican	1997.0	CUB	Americas	Cuba	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ898460.1	DENV2_FJ898460_AsianAmerican_KN_2001	KN	DENV2	AsianAmerican	2001.0	KNA	Americas	Saint Kitts and Nevis	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
EU179859.1	DENV2_EU179859_Cosmopolitan_BN_2006	BN	DENV2	Cosmopolitan	2006.0	BRN	Asia	Brunei Darussalam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ868515.1	DENV2_GQ868515_AsianAmerican_MX_2007	MX	DENV2	AsianAmerican	2007.0	MEX	Americas	Mexico	Latin America and the Caribbean	Americas	Central America	Developing	Central America
EU726767.1	DENV2_EU726767_Asian_I_TH_1994	TH	DENV2	AsianI	1994.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FM210221.1	DENV2_FM210221_AsianAmerican_VN_2003	VN	DENV2	AsianAmerican	2003.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JQ955624.1	DENV2_JQ955624_Cosmopolitan_IN_2011	IN	DENV2	Cosmopolitan	2011.0	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
EU482649.2	DENV2_EU482649_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EF105389.1	DENV2_EF105389_Sylvatic_SN_1999	SN	DENV2	Sylvatic	1999.0	SEN	Africa	Senegal	Sub-Saharan Africa	Africa	Western Africa	Developing	Africa
FJ410221.2	DENV2_FJ410221_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ398282.1	DENV2_GQ398282_AsianAmerican_PR_1994	PR	DENV2	AsianAmerican	1994.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
JN819419.1	DENV2_JN819419_AsianAmerican_BR_2000	BR	DENV2	AsianAmerican	2000.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
GU131899.1	DENV2_GU131899_Asian_I_KH_2008	KH	DENV2	AsianI	2008.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ859028.1	DENV2_FJ859028_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482561.1	DENV2_EU482561_AsianAmerican_PR_1996	PR	DENV2	AsianAmerican	1996.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
JQ955624.2	DENV2_JQ955624_Cosmopolitan_IN_2011	IN	DENV2	Cosmopolitan	2011.0	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
FJ196853.1	DENV2_FJ196853_Cosmopolitan_CN_2003	CN	DENV2	Cosmopolitan	2003.0	CHN	Asia	China	Eastern Asia	Asia	Eastern Asia	Developing	Eastern Asia
KJ830750.1	DENV2_KJ830750_Cosmopolitan_SA_2014	SA	DENV2	Cosmopolitan	2014.0	SAU	Asia	Saudi Arabia	Western Asia	Asia	Western Asia	Developing	Western Asia
JX286525.1	DENV2_JX286525_AsianAmerican_BR_2010	BR	DENV2	AsianAmerican	2010.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
EU920846.1	DENV2_EU920846_AsianAmerican_GF_2006	GF	DENV2	AsianAmerican	2006.0	GUF	Americas	French Guiana	Latin America and the Caribbean	Americas	South America	Developing	South America
GQ398308.1	DENV2_GQ398308_AsianAmerican_PR_1994	PR	DENV2	AsianAmerican	1994.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ898460.2	DENV2_FJ898460_AsianAmerican_KN_2001	KN	DENV2	AsianAmerican	2001.0	KNA	Americas	Saint Kitts and Nevis	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FM210234.1	DENV2_FM210234_AsianAmerican_VN_2004	VN	DENV2	AsianAmerican	2004.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482699.1	DENV2_EU482699_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482654.1	DENV2_EU482654_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ898461.1	DENV2_FJ898461_AsianAmerican_BZ_2002	BZ	DENV2	AsianAmerican	2002.0	BLZ	Americas	Belize	Latin America and the Caribbean	Americas	Central America	Developing	Central America
JQ955624.3	DENV2_JQ955624_Cosmopolitan_IN_2011	IN	DENV2	Cosmopolitan	2011.0	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
EU482701.1	DENV2_EU482701_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ868631.2	DENV2_GQ868631_Asian_I_KH_2008	KH	DENV2	AsianI	2008.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AY037116.1	DENV2_AY037116_Cosmopolitan_AU_1993	AU	DENV2	Cosmopolitan	1993.0	AUS	Oceania	Australia	Australia and New Zealand	Oceania	Australia and New Zealand	Developed	Oceania
FM210235.1	DENV2_FM210235_AsianAmerican_VN_2005	VN	DENV2	AsianAmerican	2005.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ410221.3	DENV2_FJ410221_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
M20558.1	DENV2_M20558_AsianAmerican_JM_1983	JM	DENV2	AsianAmerican	1983.0	JAM	Americas	Jamaica	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ850088.1	DENV2_FJ850088_AsianAmerican_BR_2006	BR	DENV2	AsianAmerican	2006.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
EU482552.1	DENV2_EU482552_AsianAmerican_PR_2006	PR	DENV2	AsianAmerican	2006.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
EU482551.1	DENV2_EU482551_AsianAmerican_PR_2006	PR	DENV2	AsianAmerican	2006.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
GQ398297.1	DENV2_GQ398297_AsianAmerican_PR_1994	PR	DENV2	AsianAmerican	1994.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FM210217.1	DENV2_FM210217_AsianAmerican_VN_1999	VN	DENV2	AsianAmerican	1999.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482654.2	DENV2_EU482654_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FM210234.2	DENV2_FM210234_AsianAmerican_VN_2004	VN	DENV2	AsianAmerican	2004.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AF100462.1	DENV2_AF100462_Asian_I_TH_1995	TH	DENV2	AsianI	1995.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482640.1	DENV2_EU482640_Cosmopolitan_VN_2006	VN	DENV2	Cosmopolitan	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482649.3	DENV2_EU482649_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ850088.2	DENV2_FJ850088_AsianAmerican_BR_2006	BR	DENV2	AsianAmerican	2006.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
FJ850106.1	DENV2_FJ850106_AsianAmerican_VE_2008	VE	DENV2	AsianAmerican	2008.0	VEN	Americas	Venezuela (Bolivarian Republic of)	Latin America and the Caribbean	Americas	South America	Developing	South America
EU482640.2	DENV2_EU482640_Cosmopolitan_VN_2006	VN	DENV2	Cosmopolitan	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
