node	Location
EU482670	South-eastern Asia
n268	South-eastern Asia
n269	South-eastern Asia
n261	South-eastern Asia
n252	South-eastern Asia
n255	South-eastern Asia
FJ461309	South-eastern Asia
n263	South-eastern Asia
GU131899	South-eastern Asia
FJ024452.1	South-eastern Asia
FJ024452	South-eastern Asia
FJ205877.1	South-eastern Asia
FJ205877	South-eastern Asia
EU482656	South-eastern Asia
EU482656.1	South-eastern Asia
n270	South-eastern Asia
n273	South-eastern Asia
EU482654	South-eastern Asia
FJ547067	South-eastern Asia
n253	South-eastern Asia
EU482645	South-eastern Asia
n256	South-eastern Asia
FJ024454	South-eastern Asia
EU677148	South-eastern Asia
n264	South-eastern Asia
FJ410202	South-eastern Asia
n271	South-eastern Asia
n272	South-eastern Asia
FJ410217	South-eastern Asia
FJ410217.1	South-eastern Asia
FJ410223	South-eastern Asia
FJ410223.1	South-eastern Asia
n257	South-eastern Asia
EU482652	South-eastern Asia
FJ205879.1	South-eastern Asia
FJ205879	South-eastern Asia
EU482701	South-eastern Asia
EU482701.1	South-eastern Asia
FJ562098.1	South-eastern Asia
FJ562098	South-eastern Asia
n258	South-eastern Asia
n259	South-eastern Asia
FJ390387.1	South-eastern Asia
FJ390387	South-eastern Asia
FJ547064.1	South-eastern Asia
FJ547064	South-eastern Asia
